country,region,income_level,tax_category,year,quarter,fuel_type,avg_retail_price,avg_crude_price,retail_pct_change,crude_pct_change,impact_level,time_index
Angola,Africa,Low,Medium Tax,2024,4,Lpg,0.449,118.5875,4.230074800103179,-0.5212605323987759,Medium Impact,2024-10-01
Angola,Africa,Low,Low Tax,2020,2,Petrol,0.2696363636363636,53.45909090909091,-16.196934378752562,-20.18052869116698,High Impact,2020-04-01
Angola,Africa,Low,Low Tax,2020,3,Petrol,0.3318,70.2,35.42857142857142,28.8782816229117,High Impact,2020-07-01
Angola,Africa,Low,Low Tax,2020,4,Petrol,0.424,85.538,22.809558291093406,23.42700479780672,High Impact,2020-10-01
Angola,Africa,Low,Low Tax,2021,1,Petrol,0.4908,100.128,13.05499568096747,11.091325150821724,High Impact,2021-01-01
Angola,Africa,Low,Low Tax,2021,2,Petrol,0.48333333333333334,102.81833333333331,-4.066614626394329,2.4635532801009807,Medium Impact,2021-04-01
Angola,Africa,Low,Low Tax,2021,3,Petrol,0.551,111.16,10.011409013120367,6.953665140956382,High Impact,2021-07-01
Angola,Africa,Low,Low Tax,2021,4,Petrol,0.5645714285714286,112.22428571428571,8.096280087527347,3.0580117020439204,High Impact,2021-10-01
Angola,Africa,Low,Low Tax,2022,1,Petrol,0.5915,119.062,9.166410335281446,5.048526557261333,High Impact,2022-01-01
Angola,Africa,Low,Low Tax,2022,2,Petrol,0.6332857142857143,129.63857142857142,10.806327093201617,5.4515100690638185,High Impact,2022-04-01
Angola,Africa,Low,Low Tax,2022,3,Petrol,0.5821666666666667,117.02333333333334,-6.7787563384040554,-9.164532070687471,High Impact,2022-07-01
Angola,Africa,Low,Low Tax,2022,4,Petrol,0.497,101.37,-14.959667562943045,-14.048475598677278,High Impact,2022-10-01
Angola,Africa,Low,Low Tax,2023,1,Petrol,0.474125,96.71125,-4.2034506516150945,-5.3567059744580865,Medium Impact,2023-01-01
Angola,Africa,Low,Low Tax,2023,2,Petrol,0.49933333333333335,103.875,1.3021339921137949,9.521951836700271,Low Impact,2023-04-01
Angola,Africa,Low,Low Tax,2023,3,Petrol,0.5335714285714286,108.56571428571428,3.9232053422370585,5.415302668812062,Medium Impact,2023-07-01
Angola,Africa,Low,Low Tax,2023,4,Petrol,0.5383678004285715,109.55285714285714,4.876844239332109,2.617616557199728,Medium Impact,2023-10-01
Angola,Africa,Low,Low Tax,2024,1,Petrol,0.544071825375,113.18875,0.6608372571692884,1.2602880658436193,Low Impact,2024-01-01
Angola,Africa,Low,Low Tax,2024,2,Petrol,0.5858888888888889,119.98666666666666,3.367835019211174,4.967864599736377,Medium Impact,2024-04-01
Angola,Africa,Low,Low Tax,2024,3,Petrol,0.5993333333333333,122.10111111111112,0.5171208944793839,0.13828233744990434,Low Impact,2024-07-01
Angola,Africa,Low,Low Tax,2024,4,Petrol,0.5706666666666667,119.2088888888889,-5.799493782326403,-3.2285414828885703,High Impact,2024-10-01
Angola,Africa,Low,Medium Tax,2020,1,Petrol,0.32175,66.975,1.143904994760731,1.8201013513513304,Low Impact,2020-01-01
Angola,Africa,Low,Medium Tax,2020,2,Petrol,0.245,54.47,-9.136884693189476,1.8909956636340397,High Impact,2020-04-01
Angola,Africa,Low,Medium Tax,2020,3,Petrol,0.34525,69.3025,4.053646775165768,-1.2784900284900398,Medium Impact,2020-07-01
Angola,Africa,Low,Medium Tax,2020,4,Petrol,0.434125,90.13125,2.387971698113206,5.369835628609505,Medium Impact,2020-10-01
Angola,Africa,Low,Medium Tax,2021,1,Petrol,0.503821825375,100.34625,2.653183654237971,0.2179709971236793,Medium Impact,2021-01-01
Angola,Africa,Low,Medium Tax,2021,2,Petrol,0.5008571428571429,103.93285714285716,3.625615763546804,1.083973814193789,Medium Impact,2021-04-01
Angola,Africa,Low,Medium Tax,2021,3,Petrol,0.5222857142857144,108.89428571428572,-5.211304122374898,-2.038246028890142,High Impact,2021-07-01
Angola,Africa,Low,Medium Tax,2021,4,Petrol,0.5418333333333334,113.34,-4.0274966261808345,0.9941825680715952,Medium Impact,2021-10-01
Angola,Africa,Low,Medium Tax,2022,1,Petrol,0.5715248676666667,122.93666666666668,-3.3770299802761397,3.2543268773132232,Medium Impact,2022-01-01
Angola,Africa,Low,Medium Tax,2022,2,Petrol,0.6245,128.83,-1.3873223550642904,-0.6237120786361955,Low Impact,2022-04-01
Angola,Africa,Low,Medium Tax,2022,3,Petrol,0.5844285714285714,117.93857142857144,0.3885321663735506,0.782098808133502,Low Impact,2022-07-01
Angola,Africa,Low,Medium Tax,2022,4,Petrol,0.4949291005,102.185,-0.4166799798792758,0.8039854000197274,Low Impact,2022-10-01
Angola,Africa,Low,Medium Tax,2023,1,Petrol,0.4929149206,94.844,3.9630731558133423,-1.9307474569918317,Medium Impact,2023-01-01
Angola,Africa,Low,Medium Tax,2023,2,Petrol,0.5134285714285715,102.98857142857145,2.822811367537671,-0.8533608389204016,Medium Impact,2023-04-01
Angola,Africa,Low,Medium Tax,2023,3,Petrol,0.5133333333333333,106.75833333333333,-3.7929495760821137,-1.664780602487851,Medium Impact,2023-07-01
Angola,Africa,Low,Medium Tax,2023,4,Petrol,0.5405,111.78,0.39604886654275473,2.032939090067425,Low Impact,2023-10-01
Angola,Africa,Low,Medium Tax,2024,1,Petrol,0.5668,114.308,4.177421723562814,0.9888350211483102,Medium Impact,2024-01-01
Angola,Africa,Low,Medium Tax,2024,2,Petrol,0.59625,121.9325,1.7684430115683554,1.621707967551956,Low Impact,2024-04-01
Angola,Africa,Low,Medium Tax,2024,3,Petrol,0.6058,123.186,1.078976640711913,0.8885168030139029,Low Impact,2024-07-01
Angola,Africa,Low,Medium Tax,2024,4,Petrol,0.5875,118.5875,2.9497663551401927,-0.5212605323987759,Medium Impact,2024-10-01
Argentina,South America,Middle,Low Tax,2020,2,Diesel,0.28900000000000003,54.056666666666665,-17.897727272727256,-18.82773982030683,High Impact,2020-04-01
Argentina,South America,Middle,Low Tax,2020,3,Diesel,0.366,69.518,12.61538461538461,16.28972900635664,High Impact,2020-07-01
Argentina,South America,Middle,Low Tax,2020,4,Diesel,0.462,88.80571428571429,18.766066838046275,26.720482713633402,High Impact,2020-10-01
Argentina,South America,Middle,Low Tax,2021,1,Diesel,0.5245,100.61375,14.43636363636362,14.529026750142307,High Impact,2021-01-01
Argentina,South America,Middle,Low Tax,2021,2,Diesel,0.5574,103.204,5.7283763277693485,3.5145436308926685,High Impact,2021-04-01
Argentina,South America,Middle,Low Tax,2021,3,Diesel,0.5898333333333333,110.31833333333331,8.50003832298612,6.533722829804528,High Impact,2021-07-01
Argentina,South America,Middle,Low Tax,2021,4,Diesel,0.60275,112.365,4.852137176938374,2.508112757555621,Medium Impact,2021-10-01
Argentina,South America,Middle,Low Tax,2022,1,Diesel,0.6441111111111111,120.14,5.548671955935328,6.0015175845700535,High Impact,2022-01-01
Argentina,South America,Middle,Low Tax,2022,2,Diesel,0.6533754839,129.101,1.2985246356589115,7.995901039379295,Low Impact,2022-04-01
Argentina,South America,Middle,Low Tax,2022,3,Diesel,0.6282046920909091,117.2118181818182,-5.0692585296628945,-9.707412041532825,High Impact,2022-07-01
Argentina,South America,Middle,Low Tax,2022,4,Diesel,0.5478503226,102.34,-14.465211147540993,-14.137092037922642,High Impact,2022-10-01
Argentina,South America,Middle,Low Tax,2023,1,Diesel,0.524227566,96.04454545454546,-2.965744377602967,-5.25815491536823,Medium Impact,2023-01-01
Argentina,South America,Middle,Low Tax,2023,2,Diesel,0.549,103.20222222222222,9.36254980079682,7.828045368532242,High Impact,2023-04-01
Argentina,South America,Middle,Low Tax,2023,3,Diesel,0.5665,107.31125,6.086142322097373,5.704540977147365,High Impact,2023-07-01
Argentina,South America,Middle,Low Tax,2023,4,Diesel,0.6128,111.448,5.6187521544295205,2.8080144644109044,High Impact,2023-10-01
Argentina,South America,Middle,Low Tax,2024,1,Diesel,0.5920419355,113.30666666666669,0.46844913706135555,2.9697871583116666,Low Impact,2024-01-01
Argentina,South America,Middle,Low Tax,2024,2,Diesel,0.6587777777777778,120.60777777777778,4.561935442671639,5.901135766541369,Medium Impact,2024-04-01
Argentina,South America,Middle,Low Tax,2024,3,Diesel,0.652625,121.435,3.714739769566951,0.7466710913842499,Medium Impact,2024-07-01
Argentina,South America,Middle,Low Tax,2024,4,Diesel,0.625321659,119.1,-6.295455694305691,-3.868919500645708,High Impact,2024-10-01
Argentina,South America,Middle,Medium Tax,2020,1,Diesel,0.352,66.595,-1.0618363522798226,0.9831176708451166,Low Impact,2020-01-01
Argentina,South America,Middle,Medium Tax,2020,2,Diesel,0.2821666666666667,52.145,-2.3644752018454525,-3.536412406733678,Medium Impact,2020-04-01
Argentina,South America,Middle,Medium Tax,2020,3,Diesel,0.389,70.08,6.2841530054644865,0.8084237175983164,High Impact,2020-07-01
Argentina,South America,Middle,Medium Tax,2020,4,Diesel,0.45833333333333337,87.85,-0.7936507936507903,-1.0761855736439183,Low Impact,2020-10-01
Argentina,South America,Middle,Medium Tax,2021,1,Diesel,0.5272,99.7,0.5147759771210746,-0.908176069374223,Low Impact,2021-01-01
Argentina,South America,Middle,Medium Tax,2021,2,Diesel,0.543625,103.5525,-2.471295299605307,0.3376807100499994,Medium Impact,2021-04-01
Argentina,South America,Middle,Medium Tax,2021,3,Diesel,0.5748571428571428,109.61571428571428,-2.5390546159124856,-0.6369014345929549,Medium Impact,2021-07-01
Argentina,South America,Middle,Medium Tax,2021,4,Diesel,0.6102503226,113.338,1.2443504935711318,0.8659280024918656,Low Impact,2021-10-01
Argentina,South America,Middle,Medium Tax,2022,1,Diesel,0.645,119.5425,0.138002415042271,-0.49733644081904166,Low Impact,2022-01-01
Argentina,South America,Middle,Medium Tax,2022,2,Diesel,0.6617505376666667,129.81333333333333,1.281813287005502,0.5517643808594306,Low Impact,2022-04-01
Argentina,South America,Middle,Medium Tax,2022,3,Diesel,0.6405000000000001,119.19,1.957213638148322,1.68769826188795,Low Impact,2022-07-01
Argentina,South America,Middle,Medium Tax,2022,4,Diesel,0.54025,101.375,-1.387299100953379,-0.9429353136603512,Low Impact,2022-10-01
Argentina,South America,Middle,Medium Tax,2023,1,Diesel,0.502,95.71,-4.240060508378527,-0.3483232212325659,Medium Impact,2023-01-01
Argentina,South America,Middle,Medium Tax,2023,2,Diesel,0.5787505376666666,104.61,5.419041469338174,1.3640963803535702,High Impact,2023-04-01
Argentina,South America,Middle,Medium Tax,2023,3,Diesel,0.5801999999999999,108.404,2.418358340688426,1.0182995725052082,Medium Impact,2023-07-01
Argentina,South America,Middle,Medium Tax,2023,4,Diesel,0.589281451625,110.03875,-3.837883220463447,-1.264491063096691,Medium Impact,2023-10-01
Argentina,South America,Middle,Medium Tax,2024,1,Diesel,0.6300359447142857,113.88714285714286,6.417452368842504,0.5123054164004974,High Impact,2024-01-01
Argentina,South America,Middle,Medium Tax,2024,2,Diesel,0.62925,120.535,-4.482206105582735,-0.06034252443642721,Medium Impact,2024-04-01
Argentina,South America,Middle,Medium Tax,2024,3,Diesel,0.6673333333333333,123.89333333333332,2.253718955500222,2.0244026296647,Medium Impact,2024-07-01
Argentina,South America,Middle,Medium Tax,2024,4,Diesel,0.6363333333333333,118.92166666666668,1.7609616066942078,-0.14973411698853203,Low Impact,2024-10-01
Argentina,South America,Middle,High Tax,2020,2,Diesel,0.325,59.78,15.180153573538096,14.64186403298496,High Impact,2020-04-01
Argentina,South America,Middle,High Tax,2023,2,Diesel,0.534,101.52,-7.732267143471894,-2.9538285058789824,High Impact,2023-04-01
Argentina,South America,Middle,Low Tax,2020,2,Lpg,0.23883333333333337,54.056666666666665,-16.051552431165778,-18.82773982030683,High Impact,2020-04-01
Argentina,South America,Middle,Low Tax,2020,3,Lpg,0.29810000000000003,69.518,3.5069444444444633,16.28972900635664,Medium Impact,2020-07-01
Argentina,South America,Middle,Low Tax,2020,4,Lpg,0.3891428571428571,88.80571428571429,32.06205559146736,26.720482713633402,High Impact,2020-10-01
Argentina,South America,Middle,Low Tax,2021,1,Lpg,0.434,100.61375,13.266637668551548,14.529026750142307,High Impact,2021-01-01
Argentina,South America,Middle,Low Tax,2021,2,Lpg,0.443,103.204,0.04516711833784506,3.5145436308926685,Low Impact,2021-04-01
Argentina,South America,Middle,Low Tax,2021,3,Lpg,0.48716666666666664,110.31833333333331,6.864089205739863,6.533722829804528,High Impact,2021-07-01
Argentina,South America,Middle,Low Tax,2021,4,Lpg,0.505625,112.365,4.467975206611571,2.508112757555621,Medium Impact,2021-10-01
Argentina,South America,Middle,Low Tax,2022,1,Lpg,0.5257777777777778,120.14,5.197634609399312,6.0015175845700535,High Impact,2022-01-01
Argentina,South America,Middle,Low Tax,2022,2,Lpg,0.5494,129.101,6.57613967022307,7.995901039379295,High Impact,2022-04-01
Argentina,South America,Middle,Low Tax,2022,3,Lpg,0.5037272727272727,117.2118181818182,-10.73940825860496,-9.707412041532825,High Impact,2022-07-01
Argentina,South America,Middle,Low Tax,2022,4,Lpg,0.4574,102.34,-11.953801732435023,-14.137092037922642,High Impact,2022-10-01
Argentina,South America,Middle,Low Tax,2023,1,Lpg,0.4102727272727273,96.04454545454546,-5.4943329057927315,-5.25815491536823,High Impact,2023-01-01
Argentina,South America,Middle,Low Tax,2023,2,Lpg,0.459,103.20222222222222,11.138014527845032,7.828045368532242,High Impact,2023-04-01
Argentina,South America,Middle,Low Tax,2023,3,Lpg,0.48075,107.31125,10.517241379310349,5.704540977147365,High Impact,2023-07-01
Argentina,South America,Middle,Low Tax,2023,4,Lpg,0.4774,111.448,-2.292263610315184,2.8080144644109044,Medium Impact,2023-10-01
Argentina,South America,Middle,Low Tax,2024,1,Lpg,0.503,113.30666666666669,4.546635489737589,2.9697871583116666,Medium Impact,2024-01-01
Argentina,South America,Middle,Low Tax,2024,2,Lpg,0.5305555555555556,120.60777777777778,4.882487683956189,5.901135766541369,Medium Impact,2024-04-01
Argentina,South America,Middle,Low Tax,2024,3,Lpg,0.51925,121.435,1.317073170731714,0.7466710913842499,Low Impact,2024-07-01
Argentina,South America,Middle,Low Tax,2024,4,Lpg,0.5,119.1,-6.512932377687762,-3.868919500645708,High Impact,2024-10-01
Argentina,South America,Middle,Medium Tax,2020,1,Lpg,0.2845,66.595,-3.522984174830446,0.9831176708451166,Medium Impact,2020-01-01
Argentina,South America,Middle,Medium Tax,2020,2,Lpg,0.2175,52.145,-8.932309839497561,-3.536412406733678,High Impact,2020-04-01
Argentina,South America,Middle,Medium Tax,2020,3,Lpg,0.29466666666666663,70.08,-1.151738790115196,0.8084237175983164,Low Impact,2020-07-01
Argentina,South America,Middle,Medium Tax,2020,4,Lpg,0.38316666666666666,87.85,-1.5357317670092985,-1.0761855736439183,Low Impact,2020-10-01
Argentina,South America,Middle,Medium Tax,2021,1,Lpg,0.4428,99.7,2.02764976958526,-0.908176069374223,Medium Impact,2021-01-01
Argentina,South America,Middle,Medium Tax,2021,2,Lpg,0.455875,103.5525,2.906320541760728,0.3376807100499994,Medium Impact,2021-04-01
Argentina,South America,Middle,Medium Tax,2021,3,Lpg,0.484,109.61571428571428,-0.6500171057133051,-0.6369014345929549,Low Impact,2021-07-01
Argentina,South America,Middle,Medium Tax,2021,4,Lpg,0.4998,113.338,-1.1520395550061744,0.8659280024918656,Low Impact,2021-10-01
Argentina,South America,Middle,Medium Tax,2022,1,Lpg,0.5155000000000001,119.5425,-1.9547759932375208,-0.49733644081904166,Low Impact,2022-01-01
Argentina,South America,Middle,Medium Tax,2022,2,Lpg,0.5643333333333334,129.81333333333333,2.7181167334061436,0.5517643808594306,Medium Impact,2022-04-01
Argentina,South America,Middle,Medium Tax,2022,3,Lpg,0.5195,119.19,3.1312037538350475,1.68769826188795,Medium Impact,2022-07-01
Argentina,South America,Middle,Medium Tax,2022,4,Lpg,0.434125,101.375,-5.088543944031492,-0.9429353136603512,High Impact,2022-10-01
Argentina,South America,Middle,Medium Tax,2023,1,Lpg,0.413,95.71,0.6647462884998935,-0.3483232212325659,Low Impact,2023-01-01
Argentina,South America,Middle,Medium Tax,2023,2,Lpg,0.44933333333333336,104.61,-2.1060275962236723,1.3640963803535702,Medium Impact,2023-04-01
Argentina,South America,Middle,Medium Tax,2023,3,Lpg,0.4886,108.404,1.6328653146125776,1.0182995725052082,Low Impact,2023-07-01
Argentina,South America,Middle,Medium Tax,2023,4,Lpg,0.481125,110.03875,0.7802681189778035,-1.264491063096691,Low Impact,2023-10-01
Argentina,South America,Middle,Medium Tax,2024,1,Lpg,0.5058571428571429,113.88714285714286,0.5680204487361613,0.5123054164004974,Low Impact,2024-01-01
Argentina,South America,Middle,Medium Tax,2024,2,Lpg,0.5125,120.535,-3.4031413612565538,-0.06034252443642721,Medium Impact,2024-04-01
Argentina,South America,Middle,Medium Tax,2024,3,Lpg,0.5348333333333334,123.89333333333332,3.0011234151821653,2.0244026296647,Medium Impact,2024-07-01
Argentina,South America,Middle,Medium Tax,2024,4,Lpg,0.5236666666666667,118.92166666666668,4.733333333333345,-0.14973411698853203,Medium Impact,2024-10-01
Argentina,South America,Middle,High Tax,2020,2,Lpg,0.288,59.78,32.41379310344827,14.64186403298496,High Impact,2020-04-01
Argentina,South America,Middle,High Tax,2023,2,Lpg,0.435,101.52,-3.189910979228493,-2.9538285058789824,Medium Impact,2023-04-01
Argentina,South America,Middle,Low Tax,2020,2,Petrol,0.3165,54.056666666666665,-29.15822616448822,-18.82773982030683,High Impact,2020-04-01
Argentina,South America,Middle,Low Tax,2020,3,Petrol,0.4033,69.518,12.02777777777778,16.28972900635664,High Impact,2020-07-01
Argentina,South America,Middle,Low Tax,2020,4,Petrol,0.5167142857142857,88.80571428571429,37.4240121580547,26.720482713633402,High Impact,2020-10-01
Argentina,South America,Middle,Low Tax,2021,1,Petrol,0.582125,100.61375,12.66935483870969,14.529026750142307,High Impact,2021-01-01
Argentina,South America,Middle,Low Tax,2021,2,Petrol,0.5928,103.204,-1.9569686105291788,3.5145436308926685,Low Impact,2021-04-01
Argentina,South America,Middle,Low Tax,2021,3,Petrol,0.6500135281666667,110.31833333333331,6.514169783835754,6.533722829804528,High Impact,2021-07-01
Argentina,South America,Middle,Low Tax,2021,4,Petrol,0.6781250000000001,112.365,6.573607886578701,2.508112757555621,High Impact,2021-10-01
Argentina,South America,Middle,Low Tax,2022,1,Petrol,0.6972222222222222,120.14,6.6388667301735955,6.0015175845700535,High Impact,2022-01-01
Argentina,South America,Middle,Low Tax,2022,2,Petrol,0.7483,129.101,7.979797979797966,7.995901039379295,High Impact,2022-04-01
Argentina,South America,Middle,Low Tax,2022,3,Petrol,0.6664693034545455,117.2118181818182,-12.191132614684392,-9.707412041532825,High Impact,2022-07-01
Argentina,South America,Middle,Low Tax,2022,4,Petrol,0.5974,102.34,-16.38908327501749,-14.137092037922642,High Impact,2022-10-01
Argentina,South America,Middle,Low Tax,2023,1,Petrol,0.5555454545454546,96.04454545454546,-6.060296207028845,-5.25815491536823,High Impact,2023-01-01
Argentina,South America,Middle,Low Tax,2023,2,Petrol,0.6136666666666667,103.20222222222222,11.98296836982968,7.828045368532242,High Impact,2023-04-01
Argentina,South America,Middle,Low Tax,2023,3,Petrol,0.628760146125,107.31125,12.278597522321414,5.704540977147365,High Impact,2023-07-01
Argentina,South America,Middle,Low Tax,2023,4,Petrol,0.6426000000000001,111.448,0.4690431519699816,2.8080144644109044,Low Impact,2023-10-01
Argentina,South America,Middle,Low Tax,2024,1,Petrol,0.6616666666666667,113.30666666666669,2.603863797893663,2.9697871583116666,Medium Impact,2024-01-01
Argentina,South America,Middle,Low Tax,2024,2,Petrol,0.7103333333333333,120.60777777777778,6.953033353961917,5.901135766541369,High Impact,2024-04-01
Argentina,South America,Middle,Low Tax,2024,3,Petrol,0.707625,121.435,2.815110788231009,0.7466710913842499,Medium Impact,2024-07-01
Argentina,South America,Middle,Low Tax,2024,4,Petrol,0.6708687384285714,119.1,-5.379980525439083,-3.868919500645708,High Impact,2024-10-01
Argentina,South America,Middle,Medium Tax,2020,1,Petrol,0.44677029225,66.595,7.942148045311486,0.9831176708451166,High Impact,2020-01-01
Argentina,South America,Middle,Medium Tax,2020,2,Petrol,0.2875,52.145,-9.162717219589265,-3.536412406733678,High Impact,2020-04-01
Argentina,South America,Middle,Medium Tax,2020,3,Petrol,0.376,70.08,-6.769154475576491,0.8084237175983164,High Impact,2020-07-01
Argentina,South America,Middle,Medium Tax,2020,4,Petrol,0.5166666666666666,87.85,-0.00921574048475307,-1.0761855736439183,Low Impact,2020-10-01
Argentina,South America,Middle,Medium Tax,2021,1,Petrol,0.6046324676,99.7,3.8664320549710105,-0.908176069374223,Medium Impact,2021-01-01
Argentina,South America,Middle,Medium Tax,2021,2,Petrol,0.610260146125,103.5525,2.945368779520921,0.3376807100499994,Medium Impact,2021-04-01
